ticker,peer_group,peer_count,sample_peers,mapping_status,peer_blocker_type,peer_price_ready,peer_momentum_ready,peer_fundamentals_ready,peer_valuation_ready,peer_trend_comparison_ready,peer_valuation_comparison_ready,peer_dcf_comparison_ready,peer_price_ready_count,peer_momentum_ready_count,peer_fundamentals_ready_count,peer_valuation_ready_count,ready_peer_count,peer_missing_price_tickers,peer_missing_momentum_tickers,peer_missing_fundamentals_tickers,peer_missing_valuation_tickers,peer_ready,missing_peer_reason,next_peer_action,updated_at
MGX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MGX in data/imports/peers.csv.,2026-05-28T04:08:59.649776+00:00
MGYR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MGYR in data/imports/peers.csv.,2026-05-28T04:08:59.649990+00:00
MIDD,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MIDD in data/imports/peers.csv.,2026-05-28T04:08:59.650205+00:00
MIMI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MIMI in data/imports/peers.csv.,2026-05-28T04:08:59.650417+00:00
MIND,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MIND in data/imports/peers.csv.,2026-05-28T04:08:59.650641+00:00
MIRA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MIRA in data/imports/peers.csv.,2026-05-28T04:08:59.650860+00:00
MIRM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MIRM in data/imports/peers.csv.,2026-05-28T04:08:59.651079+00:00
MIST,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MIST in data/imports/peers.csv.,2026-05-28T04:08:59.651302+00:00
MITK,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MITK in data/imports/peers.csv.,2026-05-28T04:08:59.651519+00:00
MKC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MKC in data/imports/peers.csv.,2026-05-28T04:08:59.651743+00:00
MKDW,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MKDW in data/imports/peers.csv.,2026-05-28T04:08:59.651969+00:00
MKLY,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MKLY in data/imports/peers.csv.,2026-05-28T04:08:59.652201+00:00
MKSI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MKSI in data/imports/peers.csv.,2026-05-28T04:08:59.652428+00:00
MKTW,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MKTW in data/imports/peers.csv.,2026-05-28T04:08:59.652653+00:00
MKTX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MKTX in data/imports/peers.csv.,2026-05-28T04:08:59.652876+00:00
MKZR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MKZR in data/imports/peers.csv.,2026-05-28T04:08:59.653101+00:00
MLAA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MLAA in data/imports/peers.csv.,2026-05-28T04:08:59.653325+00:00
MLAB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MLAB in data/imports/peers.csv.,2026-05-28T04:08:59.653547+00:00
MLAC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MLAC in data/imports/peers.csv.,2026-05-28T04:08:59.653773+00:00
MLCI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MLCI in data/imports/peers.csv.,2026-05-28T04:08:59.654159+00:00
MLEC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MLEC in data/imports/peers.csv.,2026-05-28T04:08:59.654788+00:00
MLGO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MLGO in data/imports/peers.csv.,2026-05-28T04:08:59.655071+00:00
MLKN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MLKN in data/imports/peers.csv.,2026-05-28T04:08:59.655317+00:00
MLM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MLM in data/imports/peers.csv.,2026-05-28T04:08:59.655548+00:00
MLTX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MLTX in data/imports/peers.csv.,2026-05-28T04:08:59.655776+00:00
MLYS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MLYS in data/imports/peers.csv.,2026-05-28T04:08:59.656000+00:00
MMED,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MMED in data/imports/peers.csv.,2026-05-28T04:08:59.656238+00:00
MMM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MMM in data/imports/peers.csv.,2026-05-28T04:08:59.656464+00:00
MMSI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MMSI in data/imports/peers.csv.,2026-05-28T04:08:59.656686+00:00
MMTX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MMTX in data/imports/peers.csv.,2026-05-28T04:08:59.656911+00:00
MMYT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MMYT in data/imports/peers.csv.,2026-05-28T04:08:59.657133+00:00
MNDO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNDO in data/imports/peers.csv.,2026-05-28T04:08:59.657356+00:00
MNDR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNDR in data/imports/peers.csv.,2026-05-28T04:08:59.657579+00:00
MNDY,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNDY in data/imports/peers.csv.,2026-05-28T04:08:59.657800+00:00
MNKD,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNKD in data/imports/peers.csv.,2026-05-28T04:08:59.658022+00:00
MNOV,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNOV in data/imports/peers.csv.,2026-05-28T04:08:59.658240+00:00
MNPR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNPR in data/imports/peers.csv.,2026-05-28T04:08:59.658467+00:00
MNRO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNRO in data/imports/peers.csv.,2026-05-28T04:08:59.658942+00:00
MNSB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNSB in data/imports/peers.csv.,2026-05-28T04:08:59.659194+00:00
MNST,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNST in data/imports/peers.csv.,2026-05-28T04:08:59.659422+00:00
MNTK,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNTK in data/imports/peers.csv.,2026-05-28T04:08:59.659649+00:00
MNTS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNTS in data/imports/peers.csv.,2026-05-28T04:08:59.659864+00:00
MNY,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MNY in data/imports/peers.csv.,2026-05-28T04:08:59.660087+00:00
MO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MO in data/imports/peers.csv.,2026-05-28T04:08:59.660511+00:00
MOB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MOB in data/imports/peers.csv.,2026-05-28T04:08:59.661039+00:00
MOBI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MOBI in data/imports/peers.csv.,2026-05-28T04:08:59.661310+00:00
MOBX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MOBX in data/imports/peers.csv.,2026-05-28T04:08:59.661538+00:00
MODD,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MODD in data/imports/peers.csv.,2026-05-28T04:08:59.661762+00:00
MORN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MORN in data/imports/peers.csv.,2026-05-28T04:08:59.661981+00:00
MOS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MOS in data/imports/peers.csv.,2026-05-28T04:08:59.662197+00:00
MOVE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MOVE in data/imports/peers.csv.,2026-05-28T04:08:59.662418+00:00
MPAA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MPAA in data/imports/peers.csv.,2026-05-28T04:08:59.662637+00:00
MPB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MPB in data/imports/peers.csv.,2026-05-28T04:08:59.662855+00:00
MPC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MPC in data/imports/peers.csv.,2026-05-28T04:08:59.663069+00:00
MPLT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MPLT in data/imports/peers.csv.,2026-05-28T04:08:59.663282+00:00
MPWR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MPWR in data/imports/peers.csv.,2026-05-28T04:08:59.663498+00:00
MQ,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MQ in data/imports/peers.csv.,2026-05-28T04:08:59.663715+00:00
MRAM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRAM in data/imports/peers.csv.,2026-05-28T04:08:59.663930+00:00
MRBK,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRBK in data/imports/peers.csv.,2026-05-28T04:08:59.664409+00:00
MRCY,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRCY in data/imports/peers.csv.,2026-05-28T04:08:59.664826+00:00
MRDN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRDN in data/imports/peers.csv.,2026-05-28T04:08:59.665117+00:00
MRK,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRK in data/imports/peers.csv.,2026-05-28T04:08:59.665393+00:00
MRKR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRKR in data/imports/peers.csv.,2026-05-28T04:08:59.665666+00:00
MRLN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRLN in data/imports/peers.csv.,2026-05-28T04:08:59.665913+00:00
MRNA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRNA in data/imports/peers.csv.,2026-05-28T04:08:59.666154+00:00
MRNO,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRNO in data/imports/peers.csv.,2026-05-28T04:08:59.666395+00:00
MRSH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRSH in data/imports/peers.csv.,2026-05-28T04:08:59.666646+00:00
MRTN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRTN in data/imports/peers.csv.,2026-05-28T04:08:59.666909+00:00
MRVI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRVI in data/imports/peers.csv.,2026-05-28T04:08:59.667285+00:00
MRVL,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRVL in data/imports/peers.csv.,2026-05-28T04:08:59.667541+00:00
MRX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MRX in data/imports/peers.csv.,2026-05-28T04:08:59.667776+00:00
MS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MS in data/imports/peers.csv.,2026-05-28T04:08:59.668001+00:00
MSAI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSAI in data/imports/peers.csv.,2026-05-28T04:08:59.668223+00:00
MSBI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSBI in data/imports/peers.csv.,2026-05-28T04:08:59.668444+00:00
MSCI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSCI in data/imports/peers.csv.,2026-05-28T04:08:59.668677+00:00
MSEX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSEX in data/imports/peers.csv.,2026-05-28T04:08:59.669526+00:00
MSFT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSFT in data/imports/peers.csv.,2026-05-28T04:08:59.670195+00:00
MSGM,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSGM in data/imports/peers.csv.,2026-05-28T04:08:59.670569+00:00
MSGY,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSGY in data/imports/peers.csv.,2026-05-28T04:08:59.671171+00:00
MSI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSI in data/imports/peers.csv.,2026-05-28T04:08:59.671720+00:00
MSLE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSLE in data/imports/peers.csv.,2026-05-28T04:08:59.672021+00:00
MSS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSS in data/imports/peers.csv.,2026-05-28T04:08:59.672243+00:00
MSTR,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSTR in data/imports/peers.csv.,2026-05-28T04:08:59.672456+00:00
MSW,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MSW in data/imports/peers.csv.,2026-05-28T04:08:59.672728+00:00
MTB,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MTB in data/imports/peers.csv.,2026-05-28T04:08:59.672942+00:00
MTC,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MTC in data/imports/peers.csv.,2026-05-28T04:08:59.673150+00:00
MTCH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MTCH in data/imports/peers.csv.,2026-05-28T04:08:59.673362+00:00
MTD,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MTD in data/imports/peers.csv.,2026-05-28T04:08:59.673567+00:00
MTEK,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MTEK in data/imports/peers.csv.,2026-05-28T04:08:59.673775+00:00
MTEN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MTEN in data/imports/peers.csv.,2026-05-28T04:08:59.673986+00:00
MTEX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MTEX in data/imports/peers.csv.,2026-05-28T04:08:59.674203+00:00
MTRX,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MTRX in data/imports/peers.csv.,2026-05-28T04:08:59.674413+00:00
MTSI,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MTSI in data/imports/peers.csv.,2026-05-28T04:08:59.674839+00:00
MTVA,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MTVA in data/imports/peers.csv.,2026-05-28T04:08:59.675280+00:00
MU,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MU in data/imports/peers.csv.,2026-05-28T04:08:59.675554+00:00
MUZE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MUZE in data/imports/peers.csv.,2026-05-28T04:08:59.675863+00:00
MVBF,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MVBF in data/imports/peers.csv.,2026-05-28T04:08:59.676087+00:00
MVIS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MVIS in data/imports/peers.csv.,2026-05-28T04:08:59.676302+00:00
MVST,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MVST in data/imports/peers.csv.,2026-05-28T04:08:59.676522+00:00
MWH,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MWH in data/imports/peers.csv.,2026-05-28T04:08:59.676743+00:00
MWYN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MWYN in data/imports/peers.csv.,2026-05-28T04:08:59.676957+00:00
MXCT,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MXCT in data/imports/peers.csv.,2026-05-28T04:08:59.677167+00:00
MXL,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MXL in data/imports/peers.csv.,2026-05-28T04:08:59.677379+00:00
MYFW,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MYFW in data/imports/peers.csv.,2026-05-28T04:08:59.677586+00:00
MYGN,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MYGN in data/imports/peers.csv.,2026-05-28T04:08:59.677792+00:00
MYPS,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MYPS in data/imports/peers.csv.,2026-05-28T04:08:59.678002+00:00
MYRG,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MYRG in data/imports/peers.csv.,2026-05-28T04:08:59.678208+00:00
MYSE,,0,,missing_mapping,missing_peer_mapping,False,False,False,False,False,False,False,0,0,0,0,0,,,,,False,needs at least 2 source-backed peer mappings,Add at least 2 source-backed peer mappings for MYSE in data/imports/peers.csv.,2026-05-28T04:08:59.678419+00:00
